open,high,low,close,year,month,day
0.05339902362015214,0.026298942408645103,0.09349008041786973,0.03699290703594482,0.0,0.0,0.9
0.05339902362015214,0.02824511536196256,0.08103461344983702,0.03285315526483404,0.0,0.0,0.9333333333333333
0.04745344756725997,0.024905892294691555,0.07743407043971416,0.031475604932766306,0.0,0.0,0.9666666666666667
0.04539340234824758,0.02947939873498758,0.0799665097817623,0.03726273648243232,0.0,0.0,0.9999999999999999
0.05680523700208351,0.028045376558858928,0.09349008041786973,0.03704261246029779,0.0,0.09090909090909091,0.0
0.05339902362015214,0.027133748175462852,0.09349008041786973,0.03699290703594482,0.0,0.09090909090909091,0.1
0.05339902362015214,0.026298942408645103,0.08718482328052538,0.03484137223895243,0.0,0.09090909090909091,0.13333333333333333
0.04943190683700455,0.02601725948119126,0.0823783567741891,0.034230705596901785,0.0,0.09090909090909091,0.16666666666666669
0.04943190683700455,0.026298942408645103,0.08678859127462668,0.0364390465931547,0.0,0.09090909090909091,0.2
0.05038034349724292,0.025464136641827353,0.08678859127462668,0.0342875117961623,0.0,0.09090909090909091,0.23333333333333334
0.04982963833968514,0.024982714911269875,0.08678859127462668,0.03445082961903632,0.0,0.09090909090909091,0.3333333333333333
0.04982963833968514,0.024982714911269875,0.08678859127462668,0.0347845660396919,0.0,0.09090909090909091,0.3666666666666667
0.04951349278627236,0.024506414688484288,0.08678859127462668,0.0342875117961623,0.0,0.09090909090909091,0.4
0.05014578389309793,0.024665181429412812,0.08678859127462668,0.034564442017557366,0.0,0.09090909090909091,0.43333333333333335
0.04951349278627236,0.0245883588128345,0.08678859127462668,0.034230705596901785,0.0,0.09090909090909091,0.4666666666666667
0.051022832847726976,0.025300248393126938,0.08813233459897875,0.035338426482482026,0.0,0.09090909090909091,0.6
0.051022832847726976,0.02673427056925559,0.08947607792333083,0.03759647290308791,0.0,0.09090909090909091,0.6333333333333333
0.05363358322429712,0.02947939873498758,0.0938863124237684,0.03919414725729018,0.0,0.09090909090909091,0.6666666666666666
0.05513272504209325,0.027169598729866073,0.0950922359199818,0.037653279102348426,0.0,0.09090909090909091,0.7
0.053786556879174274,0.02649355970397685,0.09080259376916558,0.03687929463742378,0.0,0.09090909090909091,0.8
0.05339902362015214,0.02693400937235922,0.09349008041786973,0.037319542681692845,0.0,0.09090909090909091,0.8333333333333334
0.05434746028039052,0.027169598729866073,0.09361067276749106,0.03704261246029779,0.0,0.09090909090909091,0.8666666666666667
0.05339902362015214,0.027886609817930397,0.09107823342544291,0.03781659692522244,0.0,0.09090909090909091,0.9
0.05371516917356493,0.029878876341194842,0.09402413225190707,0.041402488253543104,0.0,0.09090909090909091,0.9333333333333333
0.058069819215734675,0.03087244884894113,0.10138026557880882,0.041736224674198685,0.0,0.1818181818181818,0.06666666666666668
0.05822279287061183,0.029279659931883945,0.10098403357291012,0.04084862781075298,0.0,0.1818181818181818,0.1
0.05822279287061183,0.03023738188522701,0.10084621374477144,0.04084862781075298,0.0,0.1818181818181818,0.13333333333333333
0.05933440142938584,0.03003764308212338,0.10284460125278223,0.04084862781075298,0.0,0.1818181818181818,0.16666666666666669
0.05893666992670524,0.031748226677933984,0.10284460125278223,0.044384813714720674,0.0,0.1818181818181818,0.2
0.06115988704425325,0.03361757701467312,0.10632455191328376,0.04713991437885616,0.0,0.1818181818181818,0.3
0.06797231380811598,0.03990166705077975,0.11757409538510306,0.05519929389894318,0.0,0.1818181818181818,0.3333333333333333
0.07787480840049728,0.03890297303526158,0.1289442312065437,0.052536503308606056,0.0,0.1818181818181818,0.3666666666666667
0.07350996011466907,0.03775575529435866,0.1258777400304582,0.05034236386216827,0.0,0.1818181818181818,0.4
0.07177625869272795,0.037397249750326496,0.12024435455528985,0.04967489102085709,0.0,0.1818181818181818,0.43333333333333335
0.07312242685564693,0.03620393843947658,0.10713424340359849,0.04261672076273683,0.0,0.1818181818181818,0.5333333333333333
0.06471907408106177,0.03198381603544083,0.10284460125278223,0.04084862781075298,0.0,0.1818181818181818,0.5666666666666667
0.05815140516500249,0.029755960154669532,0.09187069743724029,0.03699290703594482,0.0,0.1818181818181818,0.6
0.05846755071841528,0.03127192645514839,0.09147446543134159,0.03721303105807936,0.0,0.1818181818181818,0.6333333333333333
0.052685146564058746,0.030273232439630225,0.09187069743724029,0.04084862781075298,0.0,0.1818181818181818,0.7666666666666667
0.05775367366232188,0.03031420450180533,0.10017434208259542,0.04250310836421577,0.0,0.1818181818181818,0.8
0.06092532744010827,0.030273232439630225,0.08518643577251458,0.0342875117961623,0.0,0.1818181818181818,0.8333333333333334
0.0506964890506557,0.02601725948119126,0.07367848012293529,0.03450763581829684,0.0,0.1818181818181818,0.8666666666666667
0.05141036610674911,0.025540959258405674,0.0739368923006953,0.032633031242699506,0.0,0.1818181818181818,0.9
0.046423424957753784,0.02446544262630919,0.080362741787661,0.033456721131977125,0.0,0.1818181818181818,0.9999999999999999
0.04951349278627236,0.02769199252259865,0.08692641110276535,0.03699290703594482,0.0,0.2727272727272727,0.0
0.053786556879174274,0.027092776113287746,0.0862545394405893,0.03687929463742378,0.0,0.2727272727272727,0.03333333333333333
0.052440388716255296,0.027051804051112648,0.09080259376916558,0.037539666703827385,0.0,0.2727272727272727,0.06666666666666668
0.05300129211747154,0.03588640495761952,0.09281820875569367,0.0453718214268723,0.0,0.2727272727272727,0.1
0.0613128606991304,0.030273232439630225,0.09442036425780577,0.03737634888095337,0.0,0.2727272727272727,0.2
0.05506133733648391,0.029079921128780314,0.0938863124237684,0.04084862781075298,0.0,0.2727272727272727,0.23333333333333334
0.05735594215964128,0.028286087424137664,0.09683221125023257,0.0397480077000803,0.0,0.2727272727272727,0.26666666666666666
0.05584660209818666,0.029079921128780314,0.09722844325613127,0.03853377519088658,0.0,0.2727272727272727,0.3
0.05355199727502931,0.029878876341194842,0.09361067276749106,0.03853377519088658,0.0,0.2727272727272727,0.3333333333333333
0.05561204249404168,0.029003098512201987,0.09722844325613127,0.04002493792147536,0.0,0.2727272727272727,0.43333333333333335
0.056244333600867266,0.029079921128780314,0.09683221125023257,0.04018825574434937,0.0,0.2727272727272727,0.4666666666666667
0.05870211032256026,0.02947939873498758,0.10244836924688354,0.041402488253543104,0.0,0.2727272727272727,0.5
0.05941598737865367,0.029919848403369947,0.10298242108092091,0.04195634869633322,0.0,0.2727272727272727,0.5333333333333333
0.059732132932066445,0.03226549896289468,0.10418834457713431,0.0430569688070059,0.0,0.2727272727272727,0.5666666666666667
0.06551453708642299,0.03560472203016568,0.10820234707167321,0.04388775947119108,0.0,0.2727272727272727,0.6666666666666666
0.06234288330863659,0.03226549896289468,0.10566990772962505,0.04520850360399829,0.0,0.2727272727272727,0.7
0.0651983915330102,0.03226549896289468,0.10713424340359849,0.04317058120552695,0.0,0.2727272727272727,0.7333333333333333
0.06068056959230482,0.03087244884894113,0.10579050007924641,0.04261672076273683,0.0,0.2727272727272727,0.7666666666666667
0.06139444664839823,0.032024788097615935,0.10685860374732113,0.04250310836421577,0.0,0.2727272727272727,0.8
0.0613128606991304,0.031072187652044767,0.10685860374732113,0.0430569688070059,0.0,0.2727272727272727,0.9
0.0613128606991304,0.03087244884894113,0.10620395956366242,0.04250310836421577,0.0,0.2727272727272727,0.9333333333333333
0.062424469257904416,0.03163043199918056,0.10685860374732113,0.04344041065201444,0.0,0.2727272727272727,0.9666666666666667
0.06171059220181101,0.030472971242733862,0.10685860374732113,0.04261672076273683,0.0,0.36363636363636365,0.0
0.0613128606991304,0.03079050472459092,0.10685860374732113,0.0430569688070059,0.0,0.36363636363636365,0.03333333333333333
0.061629006252543195,0.03186602135668741,0.10685860374732113,0.04278003858561084,0.0,0.36363636363636365,0.13333333333333333
0.06258764115644004,0.030913420911116228,0.10685860374732113,0.0430569688070059,0.0,0.36363636363636365,0.16666666666666669
0.06330151821253344,0.03226549896289468,0.1102179620582013,0.04416468969258614,0.0,0.36363636363636365,0.2
0.062424469257904416,0.03278277124785537,0.10873639890571056,0.04592568186966243,0.0,0.36363636363636365,0.23333333333333334
0.06448451447691679,0.03186602135668741,0.10820234707167321,0.0447114493604687,0.0,0.36363636363636365,0.26666666666666666
0.06321993226326564,0.03262400450692684,0.1095460903960253,0.04498837958186376,0.0,0.36363636363636365,0.3666666666666667
0.06488224597959741,0.03453432690584108,0.11288822122838814,0.04592568186966243,0.0,0.36363636363636365,0.4
0.06820687341226095,0.036244910501651684,0.11381850506832418,0.050612193308655753,0.0,0.36363636363636365,0.43333333333333335
0.07098079568736673,0.036244910501651684,0.11435255690236153,0.050612193308655753,0.0,0.36363636363636365,0.4666666666666667
0.07280628130223414,0.03870835573992983,0.12305243355361535,0.05387854976613597,0.0,0.36363636363636365,0.5
0.07716093134440387,0.047184451102404545,0.1336301053632586,0.06511907644481242,0.0,0.36363636363636365,0.6
0.09340673349235797,0.0475019845842616,0.14849741932371807,0.06594986710899758,0.0,0.36363636363636365,0.6333333333333333
0.09435517015259633,0.0524749686307649,0.1604016069791961,0.0732281613892524,0.0,0.36363636363636365,0.6666666666666666
0.10339081403400706,0.05382704668254334,0.17444200197082355,0.0727311071457228,0.0,0.36363636363636365,0.7
0.10282991063279082,0.05792425290005377,0.17645761695735163,0.078809370466599,0.0,0.36363636363636365,0.7333333333333333
0.10726614662422838,0.05335074645975776,0.16641399698174575,0.06925882821592318,0.0,0.36363636363636365,0.8666666666666667
0.10093303731231408,0.05112289057898645,0.1677405128275805,0.06930853364027616,0.0,0.36363636363636365,0.9
0.10013757430695286,0.049770812527208004,0.16708586864392178,0.06953575843731824,0.0,0.36363636363636365,0.9333333333333333
0.09862823424549826,0.04949425110752606,0.16708586864392178,0.06787417710894789,0.0,0.36363636363636365,0.9666666666666667
0.09711889418404364,0.049770812527208004,0.16734428082168185,0.06903870419378866,0.0,0.4545454545454545,0.03333333333333333
0.09894437979891105,0.05017029013341527,0.17042799947628468,0.0696493708358393,0.0,0.4545454545454545,0.06666666666666668
0.10020896201256221,0.05211646308673273,0.1691014836304499,0.0715736808357896,0.0,0.4545454545454545,0.1
0.10472678395326758,0.05243399656858979,0.17525169346113822,0.07245417692432773,0.0,0.4545454545454545,0.13333333333333333
0.104094492846442,0.05219840721108294,0.16975612781410865,0.06842803755173801,0.0,0.4545454545454545,0.16666666666666669
0.0931619756445545,0.046948861744897694,0.14636121198756863,0.06562323146324957,0.0,0.4545454545454545,0.26666666666666666
0.09023507971457156,0.046907889682722595,0.1503579870035902,0.0639616501348792,0.0,0.4545454545454545,0.3
0.09111212866920058,0.04543289544441883,0.15370011783595305,0.06286103002420654,0.0,0.4545454545454545,0.3333333333333333
0.09023507971457156,0.045791400988451,0.15571573282248113,0.06352140209061014,0.0,0.4545454545454545,0.3666666666666667
0.09340673349235797,0.0463906173977619,0.152511421818257,0.06434509197988775,0.0,0.4545454545454545,0.4
0.09340673349235797,0.04702056285370413,0.15773134780900927,0.06511907644481242,0.0,0.4545454545454545,0.5
0.0937942667513801,0.04865432383293642,0.16172812282503085,0.06765405308681334,0.0,0.4545454545454545,0.5333333333333333
0.09815911503720831,0.04897185731479348,0.16601776497584708,0.0674978360388469,0.0,0.4545454545454545,0.5666666666666667
0.09664977497575368,0.048178023610150826,0.1650702536573937,0.06715699884328376,0.0,0.4545454545454545,0.6
0.09537499451844404,0.04873626795728662,0.1643983819952176,0.06677355699827521,0.0,0.4545454545454545,0.6333333333333333
0.09577272602112465,0.04814217305574762,0.1640193774678363,0.06649662677688015,0.0,0.4545454545454545,0.7333333333333333
0.09505884896503126,0.04737906839773629,0.1618659426531695,0.06621969655548508,0.0,0.4545454545454545,0.7666666666666667
0.09451834205113196,0.048055107423625516,0.16295127379976154,0.06645402212743476,0.0,0.4545454545454545,0.8
0.09498746125942191,0.04734321784333308,0.152511421818257,0.06347169666625718,0.0,0.4545454545454545,0.8333333333333334
0.09086737082139715,0.04543289544441883,0.15423416966999043,0.06264090600207199,0.0,0.4545454545454545,0.8666666666666667
0.08952120265847817,0.04448029499884766,0.14031436702798433,0.05634961943396881,0.0,0.4545454545454545,0.9666666666666667
0.08056714472633524,0.04045991139791554,0.13082202636493312,0.05309746452630375,0.0,0.5454545454545454,0.0
0.07636546833904266,0.03863153312335151,0.13095984619307177,0.05249389865916067,0.0,0.5454545454545454,0.03333333333333333
0.07558020357733992,0.03783257791093698,0.12372430521579138,0.050221650688739655,0.0,0.5454545454545454,0.06666666666666668
0.07239835155589505,0.036045171698548054,0.10660019156956112,0.043717340873409505,0.0,0.5454545454545454,0.2
0.06305676036473,0.03154848787483035,0.09240474927127766,0.043113775006266425,0.0,0.5454545454545454,0.23333333333333334
0.06218990965375944,0.038990038667383674,0.1083401668998119,0.05397796061484188,0.0,0.5454545454545454,0.26666666666666666
0.07843571180171352,0.038872243988630255,0.12706643604815426,0.05260041028277415,0.0,0.5454545454545454,0.3
0.07399947581027595,0.03874932780210494,0.12813453971622896,0.05425489083623694,0.0,0.5454545454545454,0.3333333333333333
0.07755866284708449,0.03998361117512996,0.13430197702543462,0.05442530943401852,0.0,0.5454545454545454,0.43333333333333335
0.07716093134440387,0.038232055517144245,0.1289442312065437,0.05216016223850507,0.0,0.5454545454545454,0.4666666666666667
0.0747847405719787,0.037038744206294334,0.1269458436985329,0.05078261190643735,0.0,0.5454545454545454,0.5
0.07320401280491474,0.03664438810785895,0.1269458436985329,0.05094592972931135,0.0,0.5454545454545454,0.5333333333333333
0.07343857240905972,0.03636270518040511,0.1265323842141169,0.050612193308655753,0.0,0.5454545454545454,0.5666666666666667
0.07455018096783374,0.037238483009397964,0.12667020404225554,0.051173154526353445,0.0,0.5454545454545454,0.6666666666666666
0.0747847405719787,0.04996542982253975,0.12934046321244236,0.06887538637091464,0.0,0.5454545454545454,0.7
0.09696592052916649,0.048178023610150826,0.1534244781796757,0.06594986710899758,0.0,0.5454545454545454,0.7333333333333333
0.09221353898431614,0.045791400988451,0.15370011783595305,0.06352140209061014,0.0,0.5454545454545454,0.7666666666666667
0.09206056532943897,0.04658523469309365,0.15637037700613987,0.06511907644481242,0.0,0.5454545454545454,0.8
0.09522202086356688,0.048178023610150826,0.15370011783595305,0.06732741744106534,0.0,0.5454545454545454,0.9
0.09515063315795755,0.048178023610150826,0.1640193774678363,0.06732741744106534,0.0,0.5454545454545454,0.9333333333333333
